ID,User-ID,Book-ID,Book-Rating,Age,Location,Book-Title,Book-Author,Year-Of-Publication,Publisher
TRAIN_012940,USER_01511,BOOK_121568,0,35,"riverdale, illinois, usa",M: The Man Who Became Caravaggio,Peter Robb,2000,Metropolitan Books
TRAIN_012941,USER_01511,BOOK_127148,0,35,"riverdale, illinois, usa",Teklords,William Shatner,1992,Ace Books
TRAIN_012942,USER_01511,BOOK_140630,7,35,"riverdale, illinois, usa",Crown in Candlelight,Rosemary Hawley Jarman,1978,Little Brown &amp; Co
TRAIN_012943,USER_01511,BOOK_140769,0,35,"riverdale, illinois, usa",The MOON AND THE SUN,Vonda N. McIntyre,1997,Atria
TRAIN_012944,USER_01511,BOOK_143684,0,35,"riverdale, illinois, usa",The Path of Daggers : Book Eight of 'The Wheel of Time' (Wheel of Time),Robert Jordan,1998,Tor Books
TRAIN_012945,USER_01511,BOOK_149944,0,35,"riverdale, illinois, usa",A Lesson Before Dying (Vintage Contemporaries (Paperback)),Ernest J. Gaines,1997,Vintage Books USA
TRAIN_012946,USER_01511,BOOK_151836,0,35,"riverdale, illinois, usa","The Elf Queen of Shannara (The Heritage of Shannara, Book 3)",Terry Brooks,1992,Ballantine Books
TRAIN_012947,USER_01511,BOOK_153943,0,35,"riverdale, illinois, usa","Lightsabers (Star Wars: Young Jedi Knights, Book 4)",Kevin J. Anderson,1996,Berkley Publishing Group
TRAIN_012948,USER_01511,BOOK_156754,0,35,"riverdale, illinois, usa",Making the Cisco Connection : The Story Behind the Real Internet Superpower,David  Bunnell,2000,Wiley
TRAIN_012949,USER_01511,BOOK_161598,0,35,"riverdale, illinois, usa",CITY LIFE : Urban Expectations In A New World,Witold Rybczynski,1995,Scribner
TRAIN_012950,USER_01511,BOOK_165314,0,35,"riverdale, illinois, usa",Bigfoot Dreams,Francine Prose,1998,Owl Publishing Company
TRAIN_012951,USER_01511,BOOK_167746,0,35,"riverdale, illinois, usa",The Pinball Effect : How Renaissance Water Gardens Made Carburetor Possible - and Other Journeys,James Burke,1997,Back Bay Books
TRAIN_012952,USER_01511,BOOK_170665,9,35,"riverdale, illinois, usa",Prince Caspian,C. S. Lewis,1970,MacMillan Publishing Company.
TRAIN_012953,USER_01511,BOOK_172196,7,35,"riverdale, illinois, usa",Eaters of the Dead,MICHAEL CRICHTON,1988,Ballantine Books
TRAIN_012954,USER_01511,BOOK_172459,0,35,"riverdale, illinois, usa","Druid of Shannara (The Heritage of Shannara, Book 2)",Terry Brooks,1991,Ballantine Books
TRAIN_012955,USER_01511,BOOK_178191,0,35,"riverdale, illinois, usa","Force Heretic III: Reunion (Star Wars: The New Jedi Order, Book 17)",Sean Williams,2003,Del Rey Books
TRAIN_012956,USER_01511,BOOK_189639,0,35,"riverdale, illinois, usa",3rd Degree,James Patterson,2004,Time Warner Audiobooks
TRAIN_012957,USER_01511,BOOK_193862,0,35,"riverdale, illinois, usa",The Canary Trainer: From the Memoirs of John H. Watson,Nicholas Meyer,1993,W W Norton &amp; Co Inc
TRAIN_012958,USER_01511,BOOK_197096,0,35,"riverdale, illinois, usa",Rachel (Springwater Seasons),Linda Lael Miller,1999,Pocket
TRAIN_012959,USER_01511,BOOK_199628,0,35,"riverdale, illinois, usa",Gone Fishin': An Easy Rawlins Novel (Easy Rawlins Mysteries (Hardcover)),Walter Mosley,1997,Black Classic Pr
TRAIN_012960,USER_01511,BOOK_200371,0,35,"riverdale, illinois, usa",A Trio for Lute,R.A. MacAvoy,1988,Spectra Books
TRAIN_012961,USER_01511,BOOK_201933,0,35,"riverdale, illinois, usa",Cable and the New Mutants,Louise Simonson,1993,Client Distribution Services
TRAIN_012962,USER_01511,BOOK_202763,0,35,"riverdale, illinois, usa",Voyagers,Ben Bova,1985,Bantam Books
TRAIN_012963,USER_01511,BOOK_206797,8,35,"riverdale, illinois, usa",Volunteer Slavery: My Authentic Negro Experience,Jill Nelson,1994,Penguin Books
TRAIN_012964,USER_01511,BOOK_214532,0,35,"riverdale, illinois, usa",Strange World,Frank Edwards,1964,Citadel Press
TRAIN_012965,USER_01511,BOOK_219070,9,35,"riverdale, illinois, usa",The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986,Del Rey
TRAIN_012966,USER_01511,BOOK_222540,0,35,"riverdale, illinois, usa","Ambush at Corellia (Star Wars: The Corellian Trilogy, Book 1)",Roger MacBride Allen,1998,Bantam
TRAIN_012967,USER_01511,BOOK_224277,0,35,"riverdale, illinois, usa",Quincunx,Charles Palliser,1991,Ballantine Books
TRAIN_012968,USER_01511,BOOK_227284,0,35,"riverdale, illinois, usa",Baudolino,Umberto Eco,2002,Harcourt
TRAIN_012969,USER_01511,BOOK_231231,0,35,"riverdale, illinois, usa","The Moon Box: Legends, Mystery and Lore from Luna : The Moon Goddess, Moon Lore, the Were-Wolf, Somium",John Miller,1995,Chronicle Books Llc
TRAIN_012970,USER_01511,BOOK_234903,0,35,"riverdale, illinois, usa",Brief History of Time From the Big Bang,Stephen W. Hawking,1990,Bantam
TRAIN_012971,USER_01511,BOOK_237474,0,35,"riverdale, illinois, usa",What If God Were the Sun,John Edward,2000,John Edward (HAYLO)
TRAIN_012972,USER_01511,BOOK_240305,0,35,"riverdale, illinois, usa",Beyond Uhura: Star Trek and Other Memories,Nichelle Nichols,1994,Putnam Pub Group
TRAIN_012973,USER_01511,BOOK_241172,0,35,"riverdale, illinois, usa",Children of Ham,Claude Brown,1977,Bantam Books
TRAIN_012974,USER_01511,BOOK_244475,0,35,"riverdale, illinois, usa",The Planetary Mind,Arne A. Wyller,1996,MacAdam/Cage Publishing
TRAIN_012975,USER_01511,BOOK_244553,0,35,"riverdale, illinois, usa",The Talismans of Shannara,Terry Brooks,1993,Ballantine Books
TRAIN_012976,USER_01511,BOOK_245823,0,35,"riverdale, illinois, usa","Winter's Heart (The Wheel of Time, Book 9)",Robert Jordan,2000,Tor Books
TRAIN_012977,USER_01511,BOOK_256962,0,35,"riverdale, illinois, usa","X-Cutioner's Song: Featuring the X-Men, X-Factor and X-Force",Scott Lobdell,1994,Marvel Entertainment Group
TRAIN_012978,USER_01511,BOOK_258786,0,35,"riverdale, illinois, usa","Counter Attack (The Fleet, Book 2)",David Drake,1988,Ace Books
TRAIN_012979,USER_01511,BOOK_259463,0,35,"riverdale, illinois, usa","Force Heretic I: Remnant (Star Wars: The New Jedi Order, Book 15)",Sean Williams,2003,Del Rey Books
TRAIN_012980,USER_01511,BOOK_259929,0,35,"riverdale, illinois, usa",Pagan Babies,Elmore Leonard,2000,Delacorte Press
TRAIN_012981,USER_01512,BOOK_098535,6,21,"oregon city, oregon, usa",Dead Air: A Novel,Bob Larson,1991,Thomas Nelson Inc
TRAIN_012982,USER_01512,BOOK_157259,0,21,"oregon city, oregon, usa",The Dark Elf Trilogy Collector's Edition (Forgotten Realms: Dark Elf Trilogy),R. A. Salvatore,2000,Wizards of the Coast
TRAIN_012983,USER_01513,BOOK_041345,7,75,"east lansing, michigan, usa",Storm Track,Margaret Maron,2000,Mysterious Press
TRAIN_012984,USER_01513,BOOK_073577,7,75,"east lansing, michigan, usa",Home Fires,Margaret Maron,1998,Warner Books Inc
TRAIN_012985,USER_01513,BOOK_076636,5,75,"east lansing, michigan, usa",Summer at the Lake,Andrew M. Greeley,1997,St Martins Pr
TRAIN_012986,USER_01513,BOOK_110019,8,75,"east lansing, michigan, usa",Rattlesnake Crossing,J.A. Jance,1999,Avon
TRAIN_012987,USER_01513,BOOK_150298,7,75,"east lansing, michigan, usa",A Question of Guilt,Frances Fyfield,1989,Pocket Books
TRAIN_012988,USER_01513,BOOK_197734,6,75,"east lansing, michigan, usa",A Walk in the Darkness (Ben Kamal and Danielle Barnea Novels (Paperback)),Jon Land,2001,Tor Books
TRAIN_012989,USER_01513,BOOK_206055,6,75,"east lansing, michigan, usa",The Lottery Winner: Alvirah and Willy Stories,Mary Higgins Clark,1994,Simon &amp; Schuster
TRAIN_012990,USER_01513,BOOK_263407,6,75,"east lansing, michigan, usa",Both Ends of the Night (Sharon McCone Mysteries (Hardcover)),Marcia Muller,1997,Warner Books Inc
TRAIN_012991,USER_01514,BOOK_078535,0,35,"waterloo, iowa, usa",Insomnia,Stephen King,1995,Signet Book
TRAIN_012992,USER_01515,BOOK_122125,8,35,"salinas, california, usa","CONNECT (Cyberseries, No. 2)",Nan Mccarthy,1998,Pocket
TRAIN_012993,USER_01516,BOOK_057574,0,35,"frankfurt, hessen, germany",Die AuserwÃ?Â¤hlte 1. Die Geheimnisse des Nachtpalais.,Jacqueline Carey,2002,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH &amp; Co."
TRAIN_012994,USER_01519,BOOK_081723,9,58,"calgary, alberta, canada",Into This Room,Sharon Drummond,2001,Black Moss Press
TRAIN_012995,USER_01520,BOOK_027588,0,27,"ankara, kucuk esat, turkey","Lucky Starr and the Oceans of Venus &amp; Lucky Star and the Big Sun of Mercury/2 Books in 1 Volume (Lucky Star, Book 2)",Isaac Asimov,1993,Bantam
TRAIN_012996,USER_01521,BOOK_014944,0,35,"coalville, leicestershire, england, united kingdom",Brick Lane : A Novel,Monica Ali,2004,Scribner
TRAIN_012997,USER_01521,BOOK_017593,9,35,"coalville, leicestershire, england, united kingdom",Soft!,Rupert Thomson,2000,Vintage Books USA
TRAIN_012998,USER_01521,BOOK_019825,0,35,"coalville, leicestershire, england, united kingdom",Time and Tide,Edna O'Brien,1999,Plume Books
TRAIN_012999,USER_01521,BOOK_021429,0,35,"coalville, leicestershire, england, united kingdom",A Month of Sundays,John Updike,1996,Ballantine Books
TRAIN_013000,USER_01521,BOOK_030043,0,35,"coalville, leicestershire, england, united kingdom",Close Range : Wyoming Stories,Annie Proulx,2000,Scribner
TRAIN_013001,USER_01521,BOOK_031696,0,35,"coalville, leicestershire, england, united kingdom",TUMBLING,Diane Mckinney-whetstone,1997,Touchstone
TRAIN_013002,USER_01521,BOOK_035593,0,35,"coalville, leicestershire, england, united kingdom",Pop Goes the Weasel,James Patterson,1999,Replica Books
TRAIN_013003,USER_01521,BOOK_038008,0,35,"coalville, leicestershire, england, united kingdom",Tip Off,John Francome,2000,Trafalgar Square
TRAIN_013004,USER_01521,BOOK_038225,8,35,"coalville, leicestershire, england, united kingdom",Brazil,John Updike,1996,Ballantine Books
TRAIN_013005,USER_01521,BOOK_045690,0,35,"coalville, leicestershire, england, united kingdom",Gould's Book of Fish: A Novel in Twelve Fish,Richard Flanagan,2003,Grove Press
TRAIN_013006,USER_01521,BOOK_052286,0,35,"coalville, leicestershire, england, united kingdom",Texas Summer: A Novel,Terry Southern,1992,Little Brown &amp; Co
TRAIN_013007,USER_01521,BOOK_055774,9,35,"coalville, leicestershire, england, united kingdom",Rock N Roll Suicide,P.P. Hartnett,2002,Sceptre
TRAIN_013008,USER_01521,BOOK_058897,0,35,"coalville, leicestershire, england, united kingdom",White Mice,Nicholas Blincoe,2002,Hodder &amp; Stoughton
TRAIN_013009,USER_01521,BOOK_061453,0,35,"coalville, leicestershire, england, united kingdom",Every Breath You Take (Laura Principal Mysteries (Paperback)),Michelle Spring,1999,Ballantine Books
TRAIN_013010,USER_01521,BOOK_063830,0,35,"coalville, leicestershire, england, united kingdom",A Simple Plan,Scott Smith,1994,St. Martin's Press
TRAIN_013011,USER_01521,BOOK_067688,0,35,"coalville, leicestershire, england, united kingdom",Staying on (Phoenix Fiction Series),Paul Scott,1998,University of Chicago Press
TRAIN_013012,USER_01521,BOOK_071275,0,35,"coalville, leicestershire, england, united kingdom",The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial
TRAIN_013013,USER_01521,BOOK_073608,0,35,"coalville, leicestershire, england, united kingdom",Odd Thomas,Dean Koontz,2003,Bantam
TRAIN_013014,USER_01521,BOOK_074075,0,35,"coalville, leicestershire, england, united kingdom",Black Dogs,Ian McEwan,1999,Anchor Books/Doubleday
TRAIN_013015,USER_01521,BOOK_075411,0,35,"coalville, leicestershire, england, united kingdom",The Face,DEAN KOONTZ,2004,Bantam
TRAIN_013016,USER_01521,BOOK_077577,0,35,"coalville, leicestershire, england, united kingdom",Basket Case,Carl Hiaasen,2003,Warner Books
TRAIN_013017,USER_01521,BOOK_087718,0,35,"coalville, leicestershire, england, united kingdom",Bombardiers,Po Bronson,1996,Penguin Books
TRAIN_013018,USER_01521,BOOK_092086,0,35,"coalville, leicestershire, england, united kingdom",Toys of Glass,Martin Booth,1996,Simon &amp; Schuster (Trade Division)
TRAIN_013019,USER_01521,BOOK_097861,0,35,"coalville, leicestershire, england, united kingdom",Wild Animus,Rich Shapero,2004,Too Far
TRAIN_013020,USER_01521,BOOK_098859,0,35,"coalville, leicestershire, england, united kingdom",Vernon God Little,DBC Pierre,2004,Harvest Books
TRAIN_013021,USER_01521,BOOK_103906,0,35,"coalville, leicestershire, england, united kingdom",Blood on the Tongue,Stephen Booth,2003,Pocket Books
TRAIN_013022,USER_01521,BOOK_110817,0,35,"coalville, leicestershire, england, united kingdom",Stalking Fiona,Nigel Williams,1997,Granta Books
TRAIN_013023,USER_01521,BOOK_122307,0,35,"coalville, leicestershire, england, united kingdom",In the Beauty of the Lilies,John Updike,1996,Alfred A. Knopf
TRAIN_013024,USER_01521,BOOK_134645,0,35,"coalville, leicestershire, england, united kingdom",What a Carve Up,Jonathan Coe,1997,Penguin Putnam~trade
TRAIN_013025,USER_01521,BOOK_137719,0,35,"coalville, leicestershire, england, united kingdom",Youth in Revolt,C.D. PAYNE,1996,Main Street Books
TRAIN_013026,USER_01521,BOOK_140154,0,35,"coalville, leicestershire, england, united kingdom",Summer's Lease,John Mortimer,1989,Penguin Books Ltd
TRAIN_013027,USER_01521,BOOK_143851,7,35,"coalville, leicestershire, england, united kingdom",Resurrection Men (Thorndike Press Large Print Core Series),Ian Rankin,2003,Thorndike Press
TRAIN_013028,USER_01521,BOOK_145567,0,35,"coalville, leicestershire, england, united kingdom",Midnight In the Garden of Good and Evil,John Berendt,1997,Vintage Books
TRAIN_013029,USER_01521,BOOK_152477,9,35,"coalville, leicestershire, england, united kingdom",House of Sand and Fog,Andre Dubus III,2000,Vintage Books
TRAIN_013030,USER_01521,BOOK_157979,0,35,"coalville, leicestershire, england, united kingdom",Miracle at Sant'Anna,James McBride,2003,Hodder &amp; Stoughton General Division
TRAIN_013031,USER_01521,BOOK_158678,0,35,"coalville, leicestershire, england, united kingdom",The Night Listener : A Novel,Armistead Maupin,2001,Perennial
TRAIN_013032,USER_01521,BOOK_160992,0,35,"coalville, leicestershire, england, united kingdom",Enduring Love,Ian McEwan,1999,Anchor Books/Doubleday
TRAIN_013033,USER_01521,BOOK_162847,9,35,"coalville, leicestershire, england, united kingdom",A Prayer for Owen Meany,John Irving,1990,Ballantine Books
TRAIN_013034,USER_01521,BOOK_163398,8,35,"coalville, leicestershire, england, united kingdom",The Longest Journey (Vintage International),E.M. Forster,1993,Vintage Books USA
TRAIN_013035,USER_01521,BOOK_171337,0,35,"coalville, leicestershire, england, united kingdom",The Miracle Life of Edgar Mint: A Novel,Brady Udall,2002,Vintage Books USA
TRAIN_013036,USER_01521,BOOK_171834,0,35,"coalville, leicestershire, england, united kingdom",Sister of My Heart,Chitra Banerjee Divakaruni,2000,Anchor Pub
TRAIN_013037,USER_01521,BOOK_174485,0,35,"coalville, leicestershire, england, united kingdom",Night Train,Martin Amis,1999,Vintage Books USA
TRAIN_013038,USER_01521,BOOK_174696,0,35,"coalville, leicestershire, england, united kingdom",The Long Goodbye (Vintage Crime/Black Lizard),Raymond Chandler,1992,Vintage Books USA
TRAIN_013039,USER_01521,BOOK_175003,0,35,"coalville, leicestershire, england, united kingdom",Sushi for beginners,Marian Keyes,2001,Poolberg
TRAIN_013040,USER_01521,BOOK_178258,0,35,"coalville, leicestershire, england, united kingdom",Shipping News,E Annie Proulx,1997,Fourth Estate
TRAIN_013041,USER_01521,BOOK_179593,0,35,"coalville, leicestershire, england, united kingdom",In the Beauty of the Lilies,John Updike,1997,Penguin Putnam~trade
TRAIN_013042,USER_01521,BOOK_181835,5,35,"coalville, leicestershire, england, united kingdom",The Client,John Grisham,1994,Dell Publishing Company
TRAIN_013043,USER_01521,BOOK_182723,0,35,"coalville, leicestershire, england, united kingdom",Morality Play,Barry Unsworth,1996,W. W. Norton &amp; Company
TRAIN_013044,USER_01521,BOOK_184469,0,35,"coalville, leicestershire, england, united kingdom",The Eight,Katherine Neville,1995,Ballantine Books
TRAIN_013045,USER_01521,BOOK_185414,0,35,"coalville, leicestershire, england, united kingdom",A Widow for One Year,JOHN IRVING,1999,Ballantine Books
TRAIN_013046,USER_01521,BOOK_187040,0,35,"coalville, leicestershire, england, united kingdom",Where Are the Children?,Mary Higgins Clark,1992,Pocket
TRAIN_013047,USER_01521,BOOK_198069,0,35,"coalville, leicestershire, england, united kingdom",The Hotel New Hampshire,John Irving,1995,Ballantine Books
TRAIN_013048,USER_01521,BOOK_199687,0,35,"coalville, leicestershire, england, united kingdom",Carn Uk,Patrick Mccabe,1997,Pan Books Ltd
TRAIN_013049,USER_01521,BOOK_201202,0,35,"coalville, leicestershire, england, united kingdom",Native Tongue,Carl Hiaasen,1992,Fawcett Books
TRAIN_013050,USER_01521,BOOK_202152,0,35,"coalville, leicestershire, england, united kingdom",On the Street Where You Live : A Novel,Mary Higgins Clark,2001,Simon &amp; Schuster
TRAIN_013051,USER_01521,BOOK_203429,0,35,"coalville, leicestershire, england, united kingdom",Affinity,Sarah Waters,2002,Riverhead Books
TRAIN_013052,USER_01521,BOOK_205248,9,35,"coalville, leicestershire, england, united kingdom",Memories of the Ford Administration: A Novel,John Updike,1996,Ballantine Books
TRAIN_013053,USER_01521,BOOK_206414,8,35,"coalville, leicestershire, england, united kingdom",The Kingdom by the Sea: A Journey Around the Coast of Great Britain,Paul Theroux,1995,Penguin Books
TRAIN_013054,USER_01521,BOOK_215602,0,35,"coalville, leicestershire, england, united kingdom",Human Croquet,Kate Atkinson,1998,Picador USA
TRAIN_013055,USER_01521,BOOK_215946,0,35,"coalville, leicestershire, england, united kingdom",Sex &amp; the City,Candace Bushnell,1997,Warner Books
TRAIN_013056,USER_01521,BOOK_221350,10,35,"coalville, leicestershire, england, united kingdom",Schindler's List,Thomas Keneally,1993,Touchstone
TRAIN_013057,USER_01521,BOOK_224657,0,35,"coalville, leicestershire, england, united kingdom",The Treatment,Daniel Menaker,1999,Pocket
TRAIN_013058,USER_01521,BOOK_228731,0,35,"coalville, leicestershire, england, united kingdom",Airframe,Michael Crichton,1996,Alfred A. Knopf
TRAIN_013059,USER_01521,BOOK_229574,0,35,"coalville, leicestershire, england, united kingdom",What We Did on Our Holiday,John Harding,2002,Trafalgar Square
TRAIN_013060,USER_01521,BOOK_241844,8,35,"coalville, leicestershire, england, united kingdom",White Oleander : A Novel (Oprah's Book Club),Janet Fitch,2000,Back Bay Books
TRAIN_013061,USER_01521,BOOK_245230,8,35,"coalville, leicestershire, england, united kingdom",East of Wimbledon,Nigel Williams,1993,Faber and Faber
TRAIN_013062,USER_01521,BOOK_245756,8,35,"coalville, leicestershire, england, united kingdom",The Book of Ruth (Oprah's Book Club (Paperback)),Jane Hamilton,1990,Anchor
TRAIN_013063,USER_01521,BOOK_247809,9,35,"coalville, leicestershire, england, united kingdom",Howards End (Barnes &amp; Noble Classics),E. M. Forster,2003,Barnes &amp; Noble Books-Imports
TRAIN_013064,USER_01521,BOOK_250250,8,35,"coalville, leicestershire, england, united kingdom",Where Angels Fear to Tread,E. M. Forster,1992,Vintage Books USA
TRAIN_013065,USER_01521,BOOK_251274,0,35,"coalville, leicestershire, england, united kingdom","Farewell, My Lovely (Vintage Crime/Black Lizard)",Raymond Chandler,1992,Vintage Books USA
TRAIN_013066,USER_01521,BOOK_260603,0,35,"coalville, leicestershire, england, united kingdom",Interesting Facts About the State of Arizona,Jeremy Poolman,1997,Faber and Faber Ltd
TRAIN_013067,USER_01521,BOOK_261787,7,35,"coalville, leicestershire, england, united kingdom",Where the Heart Is (Oprah's Book Club (Paperback)),Billie Letts,1998,Warner Books
TRAIN_013068,USER_01521,BOOK_266949,0,35,"coalville, leicestershire, england, united kingdom",Independence Day (Vintage Contemporaries),RICHARD FORD,1996,Vintage
TRAIN_013069,USER_01521,BOOK_267933,0,35,"coalville, leicestershire, england, united kingdom",Living Doll,Cindy Jackson,2002,Trafalgar Square
TRAIN_013070,USER_01521,BOOK_269083,0,35,"coalville, leicestershire, england, united kingdom",The Homing,John Saul,2002,Ballantine Books
TRAIN_013071,USER_01522,BOOK_071275,0,56,"morden, manitoba, canada",The Poisonwood Bible: A Novel,Barbara Kingsolver,1999,Perennial
TRAIN_013072,USER_01523,BOOK_020496,10,35,"san francisco, california, usa",The Fuck Up,Arthur Nersesian,1999,MTV
TRAIN_013073,USER_01524,BOOK_199861,5,35,"umeå, västerbotten, sweden",Basic Nursing: Theory and Practice,Patricia A. Potter,1994,Elsevier Science Health Science div
TRAIN_013074,USER_01525,BOOK_012416,0,35,"mount prospect, illinois, usa",Life of Pi,Yann Martel,2002,Harcourt
